shot_id,action_type,combined_shot_type,loc_x,loc_y,period,playoffs,time_remaining,shot_distance,shot_type,shot_zone_area,shot_zone_basic,game_date,home_away,opponent,target
2743,1,1,9,30,1,0,78,3,0,0,1,1957,0,8,
2752,0,0,-4,80,1,0,679,8,0,0,3,1958,1,9,
2757,2,1,0,0,1,0,11,0,0,0,1,1958,1,9,
2761,1,1,0,0,2,0,262,0,0,0,1,1958,1,9,
2769,0,0,-56,80,3,0,223,9,0,4,3,1958,1,9,
2771,1,1,0,0,3,0,51,0,0,0,1,1958,1,9,
2774,0,0,-12,179,4,0,325,17,0,0,0,1958,1,9,
2776,0,0,108,129,4,0,218,16,0,1,0,1958,1,9,
2781,0,0,125,78,3,0,537,14,0,2,0,1960,1,10,
2793,0,0,-86,122,1,0,218,14,0,4,0,1962,0,10,
2799,0,0,-229,21,2,0,11,22,1,4,5,1962,0,10,
2803,0,0,62,55,3,0,240,8,0,2,3,1962,0,10,
2811,0,0,121,4,1,0,453,12,0,2,0,1963,0,0,
2818,0,0,-117,114,2,0,547,16,0,3,0,1963,0,0,
2824,1,1,3,4,3,0,187,0,0,0,1,1963,0,0,
2828,2,1,0,0,1,0,354,0,0,0,1,1965,1,17,
2829,0,0,-65,165,1,0,250,17,0,3,0,1965,1,17,
2830,0,0,110,165,1,0,197,19,0,1,0,1965,1,17,
2842,2,1,0,0,4,0,24,0,0,0,1,1965,1,17,
2847,20,1,0,0,1,0,371,0,0,0,1,1967,0,3,
2848,0,0,-168,17,1,0,214,16,0,4,0,1967,0,3,
2868,0,0,-178,0,1,0,14,17,0,4,0,1969,1,23,
2870,0,0,146,-13,3,0,493,14,0,2,0,1969,1,23,
2885,0,0,127,76,2,0,0,14,0,2,0,1970,0,1,
2886,0,0,-88,160,3,0,636,18,0,3,0,1970,0,1,
2889,3,0,-58,15,3,0,365,5,0,0,3,1970,0,1,
2903,0,0,81,175,2,0,155,19,0,1,0,1972,1,5,
2904,2,1,0,0,2,0,34,0,0,0,1,1972,1,5,
2918,5,0,129,99,4,0,366,16,0,1,0,1972,1,5,
2919,0,0,-117,122,4,0,227,16,0,3,0,1972,1,5,
2922,0,0,100,152,1,0,324,18,0,1,0,1974,1,0,
2923,0,0,64,101,1,0,252,11,0,2,3,1974,1,0,
2931,0,0,144,40,2,0,481,14,0,2,0,1974,1,0,
2945,0,0,-84,154,1,0,640,17,0,3,0,1976,0,25,
2955,0,0,110,135,2,0,49,17,0,1,0,1976,0,25,
2957,9,1,0,0,1,0,559,0,0,0,1,1977,0,28,
2960,2,1,0,0,1,0,315,0,0,0,1,1977,0,28,
2963,0,0,-92,7,2,0,464,9,0,4,0,1977,0,28,
2966,12,2,0,0,2,0,58,0,0,0,1,1977,0,28,
2972,5,0,54,47,3,0,386,7,0,0,3,1977,0,28,
2974,0,0,3,101,3,0,210,10,0,0,3,1977,0,28,
2982,0,0,102,13,4,0,405,10,0,2,0,1977,0,28,
2984,5,0,20,61,4,0,301,6,0,0,3,1977,0,28,
3016,1,1,0,0,2,0,473,0,0,0,1,1981,0,21,
3021,0,0,169,4,3,0,187,16,0,2,0,1981,0,21,
3023,12,2,0,0,4,0,53,0,0,0,1,1981,0,21,
3025,0,0,79,169,1,0,504,18,0,1,0,1983,1,6,
3029,0,0,-63,28,1,0,61,6,0,0,3,1983,1,6,
3034,2,1,0,0,3,0,54,0,0,0,1,1983,1,6,
3038,0,0,-119,125,4,0,572,17,0,3,0,1983,1,6,
3040,0,0,70,173,1,0,704,18,0,1,0,1985,1,7,
3051,5,0,-101,13,3,0,472,10,0,4,0,1985,1,7,
3062,0,0,-149,63,1,0,16,16,0,4,0,1988,0,5,
3069,0,0,-191,32,4,0,288,19,0,4,0,1988,0,5,
3071,0,0,94,0,4,0,43,9,0,2,0,1988,0,5,
3076,14,2,0,0,2,0,166,0,0,0,1,1989,1,13,
3079,0,0,-27,101,3,0,590,10,0,0,3,1989,1,13,
3081,0,0,85,28,3,0,419,8,0,2,0,1989,1,13,
3082,0,0,123,148,3,0,384,19,0,1,0,1989,1,13,
3084,5,0,1,181,3,0,256,18,0,0,0,1989,1,13,
3098,0,0,167,205,2,0,211,26,1,1,2,1991,1,3,
3104,0,0,188,175,3,0,480,25,1,1,2,1991,1,3,
3105,0,0,195,-11,3,0,341,19,0,2,0,1991,1,3,
3114,2,1,0,0,1,0,280,0,0,0,1,2186,1,0,
3118,0,0,39,179,2,0,701,18,0,0,0,2186,1,0,
3122,0,0,85,36,2,0,69,9,0,2,0,2186,1,0,
3132,0,0,54,53,4,0,275,7,0,0,3,2186,1,0,
3138,0,0,66,132,1,0,658,14,0,0,3,2187,0,5,
3141,1,1,0,0,1,0,211,0,0,0,1,2187,0,5,
3156,9,1,0,0,1,0,670,0,0,0,1,2189,0,9,
3162,2,1,0,0,3,0,661,0,0,0,1,2189,0,9,
3167,0,0,-159,201,4,0,689,25,1,3,2,2189,0,9,
3170,0,0,121,168,4,0,101,20,0,1,0,2189,0,9,
3171,0,0,-177,-8,4,0,78,17,0,4,0,2189,0,9,
3172,0,0,-113,174,4,0,53,20,0,3,0,2189,0,9,
3176,8,2,0,0,2,0,256,0,0,0,1,2191,1,5,
3180,0,0,186,7,3,0,134,18,0,2,0,2191,1,5,
3189,0,0,77,10,5,0,285,7,0,0,3,2191,1,5,
3198,0,0,130,87,2,0,590,15,0,2,0,2193,0,23,
3206,0,0,94,127,1,0,572,15,0,2,0,2195,0,12,
3215,1,1,15,23,2,0,283,2,0,0,1,2195,0,12,
3222,9,1,-2,0,3,0,567,0,0,0,1,2195,0,12,
3228,0,0,-103,138,3,0,281,17,0,3,0,2195,0,12,
3229,0,0,-130,123,3,0,184,17,0,3,0,2195,0,12,
3232,0,0,-3,189,3,0,1,18,0,0,0,2195,0,12,
3233,0,0,39,28,4,0,654,4,0,0,3,2195,0,12,
3238,0,0,-128,138,4,0,349,18,0,3,0,2195,0,12,
3256,1,1,-8,-6,1,0,214,1,0,0,1,2196,0,25,
3264,3,0,163,-31,3,0,667,16,0,2,0,2196,0,25,
3273,0,0,125,138,1,0,561,18,0,1,0,2200,1,29,
3275,4,0,5,155,1,0,360,15,0,0,0,2200,1,29,
3285,18,4,-5,17,3,0,517,1,0,0,1,2200,1,29,
3289,0,0,-136,-19,3,0,275,13,0,4,0,2200,1,29,
3294,0,0,-237,58,4,0,99,24,1,4,5,2200,1,29,
3306,0,0,-126,210,2,0,624,24,1,3,2,2203,1,8,
3311,2,1,0,0,2,0,69,0,0,0,1,2203,1,8,
3318,0,0,-112,125,3,0,393,16,0,3,0,2203,1,8,
3322,3,0,153,51,4,0,499,16,0,2,0,2203,1,8,
3324,0,0,-46,160,4,0,384,16,0,0,0,2203,1,8,
3334,3,0,-156,-6,5,0,34,15,0,4,0,2203,1,8,
3341,0,0,115,164,2,0,640,20,0,1,0,2205,1,2,
3345,0,0,-15,72,2,0,294,7,0,0,3,2205,1,2,
3346,14,2,0,0,2,0,253,0,0,0,1,2205,1,2,
3352,0,0,38,72,3,0,625,8,0,0,3,2205,1,2,
3368,0,0,84,151,4,0,148,17,0,1,0,2205,1,2,
3371,0,0,-151,215,4,0,2,26,1,3,2,2205,1,2,
3372,0,0,151,132,1,0,643,20,0,1,0,2207,0,10,
3375,0,0,69,194,1,0,443,20,0,1,0,2207,0,10,
3384,0,0,174,-13,2,0,321,17,0,2,0,2207,0,10,
3387,0,0,-136,-6,3,0,699,13,0,4,0,2207,0,10,
3393,0,0,133,107,1,0,553,17,0,1,0,2208,0,0,
3406,0,0,158,133,3,0,403,20,0,1,0,2208,0,0,
3411,4,0,-3,84,4,0,483,8,0,0,3,2208,0,0,
3412,2,1,11,30,4,0,260,3,0,0,1,2208,0,0,
3414,4,0,141,3,4,0,133,14,0,2,0,2208,0,0,
3417,22,1,10,12,4,0,28,1,0,0,1,2208,0,0,
3420,2,1,0,0,2,0,624,0,0,0,1,2210,1,24,
3423,2,1,0,0,3,0,518,0,0,0,1,2210,1,24,
3436,0,0,-10,58,2,0,373,5,0,0,3,2212,1,26,
3438,20,1,0,0,3,0,710,0,0,0,1,2212,1,26,
3442,0,0,135,-6,4,0,553,13,0,2,0,2212,1,26,
3443,0,0,0,174,4,0,334,17,0,0,0,2212,1,26,
3451,0,0,-59,30,3,0,367,6,0,0,3,2214,0,21,
3461,0,0,-79,151,1,0,475,17,0,3,0,2215,0,16,
3489,0,0,166,-23,4,0,71,16,0,2,0,2215,0,16,
3491,4,0,136,46,4,0,33,14,0,2,0,2215,0,16,
3510,5,0,-33,56,3,0,599,6,0,0,3,2217,0,11,
3515,4,0,128,10,4,0,687,12,0,2,0,2217,0,11,
3527,0,0,98,123,1,0,646,15,0,2,0,2219,1,7,
3530,1,1,0,0,1,0,315,0,0,0,1,2219,1,7,
3540,0,0,-20,257,4,0,10,25,1,0,2,2219,1,7,
3582,0,0,117,132,3,0,1,17,0,1,0,2224,1,10,
3604,1,1,0,0,4,0,297,0,0,0,1,2226,1,6,
3605,0,0,149,0,4,0,195,14,0,2,0,2226,1,6,
3609,0,0,1,61,1,0,446,6,0,0,3,2228,0,8,
3624,0,0,-77,202,1,0,0,21,0,3,0,2231,1,27,
3628,2,1,0,0,3,0,586,0,0,0,1,2231,1,27,
3630,0,0,-115,95,4,0,707,14,0,4,0,2231,1,27,
3641,0,0,-125,-5,2,0,186,12,0,4,0,2233,1,16,
3642,0,0,-89,-9,2,0,107,8,0,4,0,2233,1,16,
3648,0,0,-107,247,3,0,314,26,1,3,2,2233,1,16,
3650,8,2,0,0,3,0,243,0,0,0,1,2233,1,16,
3652,11,2,0,0,1,0,430,0,0,0,1,2235,0,7,
3660,0,0,164,120,3,0,400,20,0,1,0,2235,0,7,
3664,0,0,-8,69,4,0,508,6,0,0,3,2235,0,7,
3670,0,0,38,84,1,0,431,9,0,0,3,2237,0,28,
3672,0,0,-100,133,1,0,307,16,0,3,0,2237,0,28,
3680,1,1,0,0,2,0,124,0,0,0,1,2237,0,28,
3682,8,2,0,0,2,0,64,0,0,0,1,2237,0,28,
3685,3,0,5,99,3,0,575,9,0,0,3,2237,0,28,
3686,0,0,128,0,3,0,447,12,0,2,0,2237,0,28,
3689,0,0,51,156,3,0,163,16,0,1,0,2237,0,28,
3705,0,0,135,132,2,0,144,18,0,1,0,2238,0,15,
3712,0,0,-156,54,3,0,188,16,0,4,0,2238,0,15,
3713,0,0,186,56,3,0,123,19,0,2,0,2238,0,15,
3719,0,0,-138,10,4,0,519,13,0,4,0,2238,0,15,
3721,0,0,174,3,4,0,422,17,0,2,0,2238,0,15,
3723,5,0,-105,-28,4,0,325,10,0,4,0,2238,0,15,
3724,0,0,-122,40,4,0,181,12,0,4,0,2238,0,15,
3727,0,0,159,-8,5,0,207,15,0,2,0,2238,0,15,
3733,4,0,-174,13,1,0,364,17,0,4,0,2240,0,19,
3734,0,0,-15,214,1,0,338,21,0,0,0,2240,0,19,
3742,0,0,-172,110,2,0,62,20,0,4,0,2240,0,19,
3770,0,0,-122,145,3,0,0,18,0,3,0,2243,1,3,
3777,0,0,-43,248,4,0,55,25,1,0,2,2243,1,3,
3778,0,0,125,224,4,0,43,25,1,1,2,2243,1,3,
3780,0,0,-176,63,1,0,658,18,0,4,0,2246,0,4,
3783,0,0,-2,102,1,0,398,10,0,0,3,2246,0,4,
3784,0,0,179,-9,1,0,231,17,0,2,0,2246,0,4,
3788,0,0,176,-6,2,0,235,17,0,2,0,2246,0,4,
3790,0,0,177,-8,2,0,204,17,0,2,0,2246,0,4,
3794,0,0,232,7,3,0,651,23,1,2,4,2246,0,4,
3795,0,0,1,189,3,0,586,18,0,0,0,2246,0,4,
3796,0,0,186,109,3,0,491,21,0,2,0,2246,0,4,
3801,4,0,164,-13,3,0,33,16,0,2,0,2246,0,4,
3806,0,0,85,150,1,0,615,17,0,1,0,2247,1,19,
3813,0,0,59,173,3,0,466,18,0,1,0,2247,1,19,
3814,0,0,74,164,3,0,412,17,0,1,0,2247,1,19,
3818,49,3,0,0,3,0,30,0,0,0,1,2247,1,19,
3824,0,0,95,174,1,0,86,19,0,1,0,2253,0,1,
3836,0,0,-13,130,3,0,336,13,0,0,3,2253,0,1,
3853,0,0,54,137,1,0,608,14,0,0,3,2254,1,1,
3855,0,0,146,-3,1,0,544,14,0,2,0,2254,1,1,
3858,1,1,0,0,1,0,243,0,0,0,1,2254,1,1,
3861,2,1,0,0,1,0,58,0,0,0,1,2254,1,1,
3866,0,0,74,99,3,0,690,12,0,2,3,2254,1,1,
3870,0,0,197,51,3,0,256,20,0,2,0,2254,1,1,
3874,8,2,0,0,4,0,641,0,0,0,1,2254,1,1,
3876,0,0,-136,-11,4,0,528,13,0,4,0,2254,1,1,
3878,0,0,46,49,4,0,437,6,0,0,3,2254,1,1,
3890,0,0,-125,227,2,0,279,25,1,3,2,2256,1,13,
3900,21,2,0,0,3,0,306,0,0,0,1,2256,1,13,
3904,0,0,-215,140,3,0,57,25,1,3,2,2256,1,13,
3906,0,0,113,224,4,0,418,25,1,1,2,2256,1,13,
3907,0,0,-57,250,4,0,296,25,1,0,2,2256,1,13,
3908,0,0,-107,230,4,0,258,25,1,3,2,2256,1,13,
3912,1,1,0,0,1,0,127,0,0,0,1,2259,1,23,
3918,11,2,0,0,3,0,409,0,0,0,1,2259,1,23,
3923,11,2,0,0,1,0,294,0,0,0,1,2261,1,21,
3924,0,0,-13,248,1,0,109,24,1,0,2,2261,1,21,
3925,1,1,0,0,1,0,0,0,0,0,1,2261,1,21,
3927,4,0,46,63,2,0,558,7,0,0,3,2261,1,21,
3955,11,2,0,0,2,0,56,0,0,0,1,2264,0,27,
3964,1,1,0,0,4,0,572,0,0,0,1,2264,0,27,
3969,1,1,0,0,4,0,43,0,0,0,1,2264,0,27,
3974,2,1,0,0,1,0,41,0,0,0,1,2266,0,2,
3976,1,1,0,0,2,0,522,0,0,0,1,2266,0,2,
3984,0,0,115,35,4,0,436,12,0,2,0,2266,0,2,
3991,0,0,-141,214,1,0,508,25,1,3,2,2269,1,9,
3993,8,2,0,0,1,0,322,0,0,0,1,2269,1,9,
4009,0,0,-80,99,1,0,664,12,0,4,3,2271,1,8,
4011,0,0,123,140,1,0,541,18,0,1,0,2271,1,8,
4020,0,0,36,125,3,0,418,13,0,0,3,2271,1,8,
4033,0,0,-92,248,3,0,570,26,1,3,2,2273,1,28,
4041,0,0,-154,120,1,0,512,19,0,3,0,2278,0,1,
4045,12,2,0,0,1,0,196,0,0,0,1,2278,0,1,
4052,1,1,0,0,2,0,62,0,0,0,1,2278,0,1,
4055,0,0,153,100,3,0,600,18,0,2,0,2278,0,1,
4056,0,0,138,120,3,0,564,18,0,1,0,2278,0,1,
4057,0,0,131,118,3,0,344,17,0,1,0,2278,0,1,
4067,8,2,0,0,4,0,76,0,0,0,1,2278,0,1,
4069,0,0,-102,155,1,0,610,18,0,3,0,2280,0,3,
4077,0,0,69,7,1,0,41,6,0,0,3,2280,0,3,
4094,0,0,140,207,4,0,440,24,1,1,2,2280,0,3,
4095,0,0,144,206,4,0,276,25,1,1,2,2280,0,3,
4100,0,0,-8,128,1,0,350,12,0,0,3,2281,1,6,
4119,0,0,-113,135,4,0,457,17,0,3,0,2281,1,6,
4130,22,1,24,23,1,0,297,3,0,0,1,2284,0,14,
4131,0,0,138,164,1,0,145,21,0,1,0,2284,0,14,
4132,4,0,-108,-1,1,0,114,10,0,4,0,2284,0,14,
4134,9,1,20,15,1,0,34,2,0,0,1,2284,0,14,
4137,36,2,26,0,2,0,246,2,0,0,1,2284,0,14,
4138,0,0,62,156,2,0,87,16,0,1,0,2284,0,14,
4143,0,0,107,68,3,0,178,12,0,2,0,2284,0,14,
4145,1,1,13,12,3,0,66,1,0,0,1,2284,0,14,
4148,0,0,57,118,4,0,466,13,0,0,3,2284,0,14,
4163,0,0,-186,178,2,0,0,25,1,3,2,2286,0,20,
4166,0,0,-200,66,3,0,600,21,0,4,0,2286,0,20,
4169,2,1,0,0,3,0,486,0,0,0,1,2286,0,20,
4170,0,0,205,138,3,0,398,24,1,1,2,2286,0,20,
4174,1,1,0,0,3,0,206,0,0,0,1,2286,0,20,
4180,0,0,-51,153,4,0,192,16,0,3,0,2286,0,20,
4199,8,2,0,0,3,0,84,0,0,0,1,2291,1,4,
4201,0,0,-171,5,1,0,702,17,0,4,0,2292,0,4,
4203,0,0,-8,250,1,0,640,25,1,0,2,2292,0,4,
4210,0,0,192,352,1,0,0,40,1,1,2,2292,0,4,
4211,0,0,-154,2,2,0,447,15,0,4,0,2292,0,4,
4213,11,2,0,0,2,0,347,0,0,0,1,2292,0,4,
4225,0,0,-191,163,3,0,283,25,1,3,2,2292,0,4,
4235,0,0,-138,-14,1,0,339,13,0,4,0,2294,1,0,
4242,0,0,-163,77,2,0,550,18,0,4,0,2294,1,0,
4245,0,0,166,74,2,0,182,18,0,2,0,2294,1,0,
4250,0,0,97,164,3,0,342,19,0,1,0,2294,1,0,
4252,0,0,-59,189,3,0,284,19,0,0,0,2294,1,0,
4254,1,1,0,0,3,0,192,0,0,0,1,2294,1,0,
4263,1,1,0,0,4,0,387,0,0,0,1,2294,1,0,
4264,1,1,0,0,4,0,323,0,0,0,1,2294,1,0,
4268,0,0,21,255,4,0,54,25,1,0,2,2294,1,0,
4270,0,0,130,137,1,0,655,18,0,1,0,2296,1,20,
4282,2,1,0,0,2,0,178,0,0,0,1,2296,1,20,
4283,0,0,66,120,2,0,94,13,0,0,3,2296,1,20,
4291,0,0,-6,212,3,0,21,21,0,0,0,2296,1,20,
4304,0,0,-117,153,1,0,494,19,0,3,0,2298,1,2,
4306,0,0,156,-13,1,0,316,15,0,2,0,2298,1,2,
4309,0,0,-179,-16,1,0,45,17,0,4,0,2298,1,2,
4310,0,0,-148,72,2,0,619,16,0,4,0,2298,1,2,
4313,0,0,-95,30,2,0,511,9,0,4,0,2298,1,2,
4314,0,0,133,100,2,0,473,16,0,1,0,2298,1,2,
4315,0,0,167,2,2,0,206,16,0,2,0,2298,1,2,
4321,0,0,94,240,3,0,186,25,1,1,2,2298,1,2,
4324,0,0,-23,253,4,0,578,25,1,0,2,2298,1,2,
4325,0,0,100,199,4,0,269,22,0,1,0,2298,1,2,
4328,0,0,-52,202,4,0,140,20,0,0,0,2298,1,2,
4329,0,0,164,215,4,0,67,27,1,1,2,2298,1,2,
4332,0,0,-102,173,5,0,284,20,0,3,0,2298,1,2,
4337,0,0,108,156,6,0,52,18,0,1,0,2298,1,2,
4342,0,0,161,115,1,0,461,19,0,2,0,2299,0,6,
4344,0,0,-145,184,1,0,314,23,0,3,0,2299,0,6,
4352,0,0,195,105,2,0,133,22,0,2,0,2299,0,6,
4355,0,0,-90,232,2,0,10,24,1,3,2,2299,0,6,
4366,0,0,-184,26,4,0,86,18,0,4,0,2299,0,6,
4371,0,0,-61,110,1,0,541,12,0,0,3,2301,1,5,
4372,0,0,187,-28,1,0,403,18,0,2,0,2301,1,5,
4376,0,0,-128,99,1,0,96,16,0,3,0,2301,1,5,
4384,0,0,163,45,2,0,196,16,0,2,0,2301,1,5,
4387,0,0,-133,105,2,0,63,16,0,3,0,2301,1,5,
4389,0,0,-154,202,3,0,391,25,1,3,2,2301,1,5,
4390,0,0,-16,158,3,0,33,15,0,0,0,2301,1,5,
4406,0,0,136,237,1,0,32,27,1,1,2,2303,1,13,
4407,19,1,0,0,2,0,647,0,0,0,1,2303,1,13,
4409,8,2,0,0,2,0,529,0,0,0,1,2303,1,13,
4410,2,1,0,0,2,0,475,0,0,0,1,2303,1,13,
4424,0,0,62,155,3,0,51,16,0,1,0,2303,1,13,
4434,0,0,172,-1,1,0,680,17,0,2,0,2305,1,9,
4452,13,3,0,0,3,0,0,0,0,0,1,2305,1,9,
4460,0,0,-43,248,1,0,669,25,1,0,2,2307,1,17,
4470,9,1,0,0,3,0,581,0,0,0,1,2307,1,17,
4480,0,0,186,15,4,0,323,18,0,2,0,2307,1,17,
4496,11,2,0,0,3,0,598,0,0,0,1,2308,0,13,
4503,0,0,74,8,4,0,599,7,0,0,3,2308,0,13,
4512,0,0,-108,160,1,0,197,19,0,3,0,2313,1,14,
4518,9,1,0,0,2,0,216,0,0,0,1,2313,1,14,
4519,0,0,31,248,2,0,163,24,1,0,2,2313,1,14,
4522,0,0,151,43,3,0,577,15,0,2,0,2313,1,14,
4525,0,0,182,54,3,0,199,18,0,2,0,2313,1,14,
4537,3,0,-128,12,1,0,356,12,0,4,0,2315,1,7,
4546,0,0,-29,69,2,0,57,7,0,0,3,2315,1,7,
4547,11,2,0,0,2,0,3,0,0,0,1,2315,1,7,
4553,0,0,123,179,4,0,593,21,0,1,0,2315,1,7,
4556,0,0,-135,207,4,0,372,24,1,3,2,2315,1,7,
4558,5,0,79,81,4,0,187,11,0,2,3,2315,1,7,
4563,0,0,-130,209,1,0,1,24,1,3,2,2317,1,15,
4568,0,0,125,99,2,0,230,15,0,2,0,2317,1,15,
4574,2,1,0,0,3,0,78,0,0,0,1,2317,1,15,
4578,0,0,-99,25,4,0,496,10,0,4,0,2317,1,15,
4587,0,0,-204,-9,2,0,545,20,0,4,0,2319,0,24,
4592,3,0,144,43,3,0,645,15,0,2,0,2319,0,24,
4610,0,0,-184,94,1,0,206,20,0,4,0,2320,0,17,
4615,13,3,0,0,2,0,294,0,0,0,1,2320,0,17,
4619,0,0,227,100,3,0,329,24,1,1,2,2320,0,17,
4620,3,0,136,30,3,0,231,13,0,2,0,2320,0,17,
4625,5,0,110,0,4,0,447,11,0,2,0,2320,0,17,
4635,0,0,159,84,1,0,169,17,0,2,0,2322,0,7,
4636,0,0,-153,130,1,0,151,20,0,3,0,2322,0,7,
4641,0,0,209,0,3,0,631,20,0,2,0,2322,0,7,
4650,0,0,-174,122,4,0,147,21,0,4,0,2322,0,7,
4653,12,2,0,0,1,0,355,0,0,0,1,2323,0,26,
4665,0,0,-80,137,4,0,36,15,0,4,3,2323,0,26,
4668,14,2,0,0,1,0,47,0,0,0,1,2325,0,9,
4669,0,0,-156,225,1,0,11,27,1,3,2,2325,0,9,
4670,0,0,0,91,2,0,248,9,0,0,3,2325,0,9,
4674,0,0,140,15,3,0,353,14,0,2,0,2325,0,9,
4675,0,0,113,148,3,0,38,18,0,1,0,2325,0,9,
4676,1,1,0,0,3,0,0,0,0,0,1,2325,0,9,
4679,0,0,54,69,4,0,606,8,0,2,3,2325,0,9,
4680,33,2,0,0,4,0,250,0,0,0,1,2325,0,9,
4686,0,0,-85,79,1,0,253,11,0,4,0,2328,0,3,
4699,0,0,-148,148,3,0,419,20,0,3,0,2328,0,3,
4713,9,1,0,0,1,0,481,0,0,0,1,2329,1,12,
4718,0,0,-123,174,4,0,707,21,0,3,0,2329,1,12,
4721,0,0,158,97,4,0,477,18,0,2,0,2329,1,12,
4722,0,0,128,133,4,0,117,18,0,1,0,2329,1,12,
4724,0,0,158,79,1,0,306,17,0,2,0,2331,0,0,
4730,11,2,10,18,2,0,623,2,0,0,1,2331,0,0,
4731,0,0,-100,109,2,0,593,14,0,4,0,2331,0,0,
4735,0,0,-161,196,3,0,684,25,1,3,2,2331,0,0,
4743,0,0,-122,220,3,0,28,25,1,3,2,2331,0,0,
4745,0,0,-107,3,4,0,311,10,0,4,0,2331,0,0,
4746,5,0,-67,15,4,0,279,6,0,0,3,2331,0,0,
4747,0,0,-187,117,4,0,235,22,0,4,0,2331,0,0,
4748,0,0,-64,135,4,0,189,14,0,0,3,2331,0,0,
4769,0,0,133,166,4,0,471,21,0,1,0,2333,0,29,
4771,0,0,189,166,4,0,402,25,1,1,2,2333,0,29,
4774,0,0,-2,61,1,0,445,6,0,0,3,2334,0,2,
4784,0,0,192,25,3,0,528,19,0,2,0,2334,0,2,
4797,0,0,-192,22,1,0,575,19,0,4,0,2336,1,25,
4801,3,0,-112,125,1,0,87,16,0,3,0,2336,1,25,
4804,0,0,-18,263,1,0,0,26,1,0,2,2336,1,25,
4820,0,0,-10,87,3,0,141,8,0,0,3,2336,1,25,
4833,0,0,222,123,3,0,494,25,1,1,2,2338,0,13,
4834,0,0,218,146,3,0,219,26,1,1,2,2338,0,13,
4851,0,0,140,5,3,0,284,14,0,2,0,2339,1,11,
4859,0,0,-113,233,4,0,120,25,1,3,2,2339,1,11,
4860,11,2,0,0,4,0,97,0,0,0,1,2339,1,11,
4863,0,0,107,227,1,0,376,25,1,1,2,2342,0,10,
4873,0,0,177,166,3,0,104,24,1,1,2,2342,0,10,
4881,0,0,69,40,4,0,179,7,0,0,3,2342,0,10,
4892,0,0,-181,179,4,0,225,25,1,3,2,2343,0,11,
4908,1,1,0,0,3,0,503,0,0,0,1,2345,1,1,
4911,0,0,151,46,4,0,581,15,0,2,0,2345,1,1,
4915,0,0,128,10,4,0,14,12,0,2,0,2345,1,1,
4922,0,0,171,68,2,0,133,18,0,2,0,2347,1,10,
4929,1,1,0,0,3,0,330,0,0,0,1,2347,1,10,
4936,0,0,181,204,4,0,506,27,1,1,2,2347,1,10,
4939,0,0,77,178,1,0,624,19,0,1,0,2349,1,3,
4951,0,0,153,28,3,0,505,15,0,2,0,2349,1,3,
4956,0,0,176,-14,3,0,161,17,0,2,0,2349,1,3,
4961,0,0,84,183,4,0,555,20,0,1,0,2349,1,3,
4964,0,0,156,8,4,0,462,15,0,2,0,2349,1,3,
4981,0,0,161,158,4,0,494,22,0,1,0,2352,0,5,
4991,11,2,0,0,1,0,268,0,0,0,1,2354,1,4,
4992,0,0,-97,115,1,0,206,15,0,4,0,2354,1,4,
4997,0,0,-67,164,2,0,680,17,0,3,0,2354,1,4,
5004,0,0,-90,99,1,0,635,13,0,4,0,2355,0,8,
5010,0,0,-82,123,2,0,681,14,0,4,0,2355,0,8,
5012,0,0,167,133,2,0,560,21,0,1,0,2355,0,8,
5015,0,0,-146,204,2,0,0,25,1,3,2,2355,0,8,
5020,0,0,140,146,3,0,72,20,0,1,0,2355,0,8,
5030,0,0,-10,171,4,0,255,17,0,0,0,2355,0,8,
5051,8,2,0,0,3,0,565,0,0,0,1,2555,1,8,
5052,1,1,0,0,3,0,485,0,0,0,1,2555,1,8,
5057,32,0,0,0,1,0,431,0,0,0,1,2557,0,26,
5058,1,1,0,0,1,0,340,0,0,0,1,2557,0,26,
5060,0,0,-145,158,2,0,372,21,0,3,0,2557,0,26,
5061,0,0,-238,63,2,0,251,24,1,4,5,2557,0,26,
5064,1,1,0,0,3,0,644,0,0,0,1,2557,0,26,
5078,1,1,-8,15,1,0,673,1,0,0,1,2559,0,0,
5080,1,1,16,17,1,0,284,2,0,0,1,2559,0,0,
5088,0,0,215,140,3,0,327,25,1,1,2,2559,0,0,
5089,20,1,-5,25,3,0,311,2,0,0,1,2559,0,0,
5090,0,0,-202,46,4,0,703,20,0,4,0,2559,0,0,
5103,14,2,13,13,6,0,238,1,0,0,1,2559,0,0,
5108,0,0,187,-5,1,0,534,18,0,2,0,2560,0,27,
5114,0,0,174,15,2,0,310,17,0,2,0,2560,0,27,
5115,0,0,-10,204,3,0,667,20,0,0,0,2560,0,27,
5124,5,0,1,49,2,0,559,4,0,0,3,2563,0,11,
5137,1,1,0,0,1,0,537,0,0,0,1,2565,1,19,
5139,0,0,163,-21,1,0,330,16,0,2,0,2565,1,19,
5144,0,0,-113,143,4,0,701,18,0,3,0,2565,1,19,
5149,19,1,0,0,1,0,404,0,0,0,1,2567,1,17,
5157,0,0,26,141,4,0,57,14,0,0,0,2567,1,17,
5163,0,0,-143,100,4,0,693,17,0,4,0,2569,1,21,
5174,0,0,-146,117,3,0,704,18,0,3,0,2571,0,17,
5176,1,1,0,0,3,0,577,0,0,0,1,2571,0,17,
5179,0,0,117,-3,4,0,588,11,0,2,0,2571,0,17,
5186,1,1,0,0,1,0,382,0,0,0,1,2572,0,20,
